#,Title,JPja,USen
489,NaganizaHill,テムート丘陵,Temto Hill
490,NagyuPlateau,タルタル台地,Tal Tal Peak
491,NaierunPeninsula,ロードラム半島,Lodrum Headland
492,NanaimoPlain,ラーミン平原,Rowan Plain
493,NangoPond,ゼロー池,Zelo Pond
494,NantanCastle,南ローメイ城跡,South Lomei Labyrinth
495,NaruguPeninsula,カエデ半島,Mapla Point
496,NefraHill,ネフラ高地,Nephra Hill
497,NezuppoTrees,ネズッポの林,Pappetto Grove
498,NiiLake,サン湖,Cora Lake
499,NikakaIsland,ニカカ島,Isle of Rabac
500,NishakkarePlain,カナレット高原,Kanalet Ridge
501,NishojiBridge,グリオー橋,Gleeok Bridge
502,NitariBeach,コルネビーチ,Korne Beach
503,NomyPlain,チナガレ湿地帯,Ludfo's Bog
504,NorthHatelHatago,湿原の馬宿,Wetland Stable
505,NorthHugeStone,北ゲルド巨石,Great Cliffs
506,NutsLake,サリヤ湖,Lake Saria
507,Oasis,カラカラバザール,Kara Kara Bazaar
508,OkuAkkarePlain,奥アッカレ平原,Akkala Wilds
509,OkuwaLake,シェーラ湖,Lake Siela
510,OngiForest,りんごの森,Applean Forest
511,OoosePlain,オーセ平原,Oseira Plains
512,OrdinBridge,オルディン橋,Bridge of Eldin
513,OrdinFossil,オルディンの大化石,Eldin Great Skeleton
514,OrupaPlateau,オルパー台地,Laparoh Mesa
515,OsanjoBridge,フェンサ橋,Helmhead Bridge
516,OshoromaLake,ルト湖,Ruto Lake
517,OtsukoWet,ターリン湿地,Torin Wetland
518,PafaBeach,パファー海岸,Puffer Beach
519,PaiyuBay,ホロン湾,Horon Lagoon
520,PakanchiIsland,ナクルン島,Knuckel Island
521,PaparaPlateau,スタルリ台地,Stalry Plateau
522,PearlWaste,パル荒地,Palu Wasteland
523,PeridoBarrier,ペリド関所,Champion's Gate
524,PongagaMt,エボニ山,Ebon Mountain
525,PoponMt,サトリ山,Satori Mountain
526,PostTownRuin,ハイラル宿場町跡地,Outpost Ruins
527,PowerFountain,力の泉,Spring of Power
528,PstaLake,ミード沼,Mido Swamp
529,PukiroroMt,ド・ボン山脈,Zodobon Highlands
530,PukuntoMt,底なしの沼,Bottomless Swamp
531,PupukoreFalls,セラの滝,Veiled Falls
532,Quilton,マモノショップ,Fang and Bone
533,RaberaWet,ラベラ湿地帯,Rabella Wetlands
534,RapikuruPlateau,ジャーブ台地,Ja'Abu Ridge
535,RapinyaPlateau,ルト台地,Ruto Precipice
536,RaruLake,コーラル湖,Calora Lake
537,RashamaPlain,北ハイラル平原,North Hyrule Plain
538,RazezePlateau,ラネール台地,Lanayru Heights
539,RemainsElectric,神獣 ヴァ・ナボリス,Divine Beast Vah Naboris
540,RemainsFire,神獣 ヴァ・ルーダニア,Divine Beast Vah Rudania
541,RemainsWater,神獣 ヴァ・ルッタ,Divine Beast Vah Ruta
542,RemainsWind,神獣 ヴァ・メドー,Divine Beast Vah Medoh
543,RiaroTrees,ヒッコリ森林,Hickaly Woods
544,RiberaForest,樹海リベラ,Ebara Forest
545,RibuchaPlateau,アルダー台地,Aldor Foothills
546,Rikona_Peninshra,リコナ半島,Rikoka Hills
547,RinosPass,リノス峠,Dronoc's Pass
548,RirikendoBridge,オーレン橋,Oren Bridge
549,RirimukuHighlands,ウォルナー高地,Drenan Highlands
550,RirimukuMt,ウォルナー山,Mount Drena
551,RiritotoLake,リリトト湖,Lake Totori
552,RishakutoPlateau,ナリシャ高地,Pillars of Levia
553,Rito,リトの村,Rito Village
554,RitoHatago,リトの馬宿,Rito Stable
555,RiverSideHatago,リバーサイド馬宿,Riverside Stable
556,RodaiLake,ロダイ湖,Rodai Lake
557,RogyLake,ジャラ湖,Lake Jarrah
558,RokomakuMt,マドロナ山,Madorna Mountain
559,RonronCity,メーベの町跡,Mabe Village Ruins
560,RonronFarm,平原の牧場跡,Ranch Ruins
561,RonronRiver,ハイリア川,Hylia River
562,RoshiganLake,南ナビ湖,South Nabi Lake
563,RosomaLake,トト湖,Toto Lake
564,RuberaHill,マクアリン高地,Cliffs of Ruvara
565,RutesLake,ルーテス湖,Corta Lake
566,RutimaHill,ルチマー高地,Rutimala Hill
567,RutsuPlain,ルツ平原,Rayne Highlands
568,SaiMt,グスタフ山,Mount Gustaf
569,SaihokuCastle,北ローメイ城跡,North Lomei Labyrinth
570,SanaePlateau,バウメル高地,Hills of Baumer
571,SanrosaLake,ルピ湖,Pico Pond
572,SaohPoint,トモエ山道,Ternio Trail
573,SaphiasPlateau,サフィアス台地,Sapphia's Table
574,SarjonBridge,サージョン橋,Sarjon Bridge
575,SarjonForest,樹海サージョン,Sarjon Woods
576,SasamuroBeach,クラリビーチ,Clarnet Coast
577,ShariverMt,シャリバ岳,Talonto Peak
578,ShichijoBridge,ホーネル橋,Horwell Bridge
579,ShigonDam,ラネール参道中央広場,Lanayru Promenade
580,ShijoBridge,マズラ橋,Orsedd Bridge
581,ShikuriIslands,ウインタ島,Wintre Island
582,ShimukaPlateau,ブレッド台地,Robred Dropoff
583,ShinikkyoForest,巨人の森,Giant's Forest
584,ShinyarkiPlateau,ラウル丘陵,Rauru Hillside
585,ShinyarkiVillage,ラウル集落跡,Rauru Settlement Ruins
586,ShitanoPond,タルホ池,Firly Pond
587,SnowStatue,八人目の英雄像,Statue of the Eighth Heroine
588,SojijiHill,サルファの丘,Safula Hill
589,SojijiPark,サーディン公園跡,Sanidin Park Ruins
590,SonoPrairie,ベーレ平原,Trilby Plain
591,SoridaPeninsula,チクルン島,Tingel Island
592,SotonkaBridge,テスタ橋,Manhala Bridge
593,SouthGerudoLegacy,処刑場跡,Arbiter's Grounds
594,SouthGerudoRuins,南のオアシス,Southern Oasis
595,SouthMine,南採掘場,Southern Mine
596,StartPoint,回生の祠,Shrine of Resurrection
597,StonePillers,古代石柱群,Ancient Columns
598,SugrantForest,樹海スグラント,Pagos Woods
599,SusonoLake,ルチル湖,Rutile Lake
600,SusonoPlain,イルメナ台地,Illumeni Plateau
601,SusonoPond,イルメナ池,Lake Illumeni
602,SusonoRiver,タイアモン川,Tamio River
603,SusukadiBridge,ダルブル橋,Inogo Bridge
604,SwanLake,ヘブラ川,Hebra Falls
605,TabantaBridge,タバンタ大橋,Tabantha Great Bridge
606,TabantaBridgeHatago,タバンタ大橋馬宿,Tabantha Bridge Stable
607,TabantaCrater,ギサのクレーター,Gisa Crater
608,TabantaHatago,雪原の馬宿,Snowfield Stable
609,TabantaHill,タバンタヒル,Tabantha Hills
610,TabantaSnow,タバンタ大雪原,Tabantha Tundra
611,TabantaSnow_North,北タバンタ雪原,N. Tabantha Snowfield
612,TabantaSnow_South,南タバンタ雪原,S. Tabantha Snowfield
613,TabantaVillage,タバンタ村跡,Tabantha Village Ruins
614,TafeaHill,ターフェア高地,Taafei Hill
615,TagonaTrees,タバール森林,Tabahl Woods
616,TakkikaPlain,ニーケル平原,Nima Plain
617,TamaLake,タマ湖,Tama Pond
618,TamourHatago,ヒガッカレ馬宿,East Akkala Stable
619,TamulPlain,オルドーラ盆地,Ordorac Quarry
620,TamurulHatago_02,ミナッカレ馬宿,South Akkala Stable
621,TargarPlain,ブレンヌの丘,Brynna Plain
622,TaruhoPlateau,タルホ台地,Firly Plateau
623,TaserakaBridge,ミスミ橋,Thims Bridge
624,TatsubaLake,モルセ湖,Batrea Lake
625,Taura,ウオトリー村,Lurelin Village
626,TeguriPlain,テグリー平原,Grinnden Plains
627,TehotaWet,テホタ湿地,Nautelle Wetlands
628,TennoMt,ワシュアの丘,Washa's Bluff
629,TeraPlain,メーベ草原,Mabe Prairie
630,TerumeMt,テルメ山,Mount Taran
631,TerumePass,テルメ峠,Taran Pass
632,TimesShrine,時の神殿跡,Temple of Time
633,TohikiLake,トヒキ池,Koto Pond
634,TomiyoPlateau,ロッタート台地,Trotter's Downfall
635,TompoPlain,ロマーニ平原,Romani Plains
636,ToriaBridge,ボッチ橋,Boneyard Bridge
637,TorumaDesert,ルマリン砂丘,Toruma Dunes
638,TotenLake,ラナ湖,Oakle's Navel
639,TotsugeBridge,カロク橋,Carok Bridge
640,Tower01,ヘブラの塔,Hebra Tower
641,Tower02,タバンタの塔,Tabantha Tower
642,Tower03,ゲルドの塔,Gerudo Tower
643,Tower04,荒野の塔,Wasteland Tower
644,Tower05,森林の塔,Woodland Tower
645,Tower06,平原の塔,Central Tower
646,Tower07,始まりの塔,Great Plateau Tower
647,Tower08,双子山の塔,Dueling Peaks Tower
648,Tower09,湖の塔,Lake Tower
649,Tower10,オルディンの塔,Eldin Tower
650,Tower11,アッカレの塔,Akkala Tower
651,Tower12,ラネールの塔,Lanayru Tower
652,Tower13,ハテノ塔,Hateno Tower
653,Tower14,フィローネの塔,Faron Tower
654,Tower15,丘陵の塔,Ridgeland Tower
655,TrakaIsland,ドゥエス島,Linebeck Island
656,TrakaIsland_Big,メルカ島,Mercay Island
657,TrakaIsland_Center,コポンガ島,Goponga Island
658,TrakaIsland_East,ミオウ島,Kincean Island
659,TrakaIsland_New,モルデ島,Molida Island
660,TrakaIsland_North,ホコラ島,Shrine Island
661,TrakaIsland_Small,ボヌン島,Bannan Island
662,TrakaIsland_South,サウズ島,Zauz Island
663,TrakaIsland_West,ウエス島,Wes Island
664,TryCape,試しの岬,Shatterback Point
665,TsukaiePlateau,ツカイエ台地,Stinger Cliffs
666,TuaboSnow,ツァボ雪原,Vatorsa Snowfield
667,TunbriPlain,イサミ平原,Courage Steppe
668,TurasuBridge,馬神橋,Horse God Bridge
669,TurasuLake,馬神湖,Lake of the Horse God
670,TutukikiSnow,ツツキキ雪原,Pikida Stonegrove
671,TwinsMountain,双子山,Dueling Peaks
672,UMiiVillage,イチカラ村,Tarrey Town
673,UbotsuPlateau,ウボッツ台地,Ubota Point
674,UchoPlateau,メーブル高原,Mable Ridge
675,UkkoPond,ウッコ池,Lake Kilsie
676,Unknown,なし,N/A
677,UraitoLake,ウライト湖,Riola Spring
678,UrokoCape,ウーロコ岬,Cape Cales
679,VPlateau,ジルコー台地,Zirco Mesa
680,ValleyVillage,飛行訓練場,Flight Range
681,WabiLake,アッカレ湖,Lake Akkala
682,WatakaPlateau,クオタ台地,Quatta's Shelf
683,WeaponCureSpring,大妖精の泉,Great Fairy Fountain
684,WestEunpoHighlands,西エウンポ高地,West Deplian Badlands
685,WestGerudo,西ゲルド,West Barrens
686,WestGerudoRuins,西ゲルド遺跡,West Gerudo Ruins
687,WetGarrison,湿原の駐屯地跡,Moor Garrison Ruins
688,WhiteZora,ゾーラの里,Zora's Domain
689,WiseFountain,知恵の泉,Spring of Wisdom
690,XehaPlateau,ゾラ台地,Upland Zorana
691,XekuBridge,デグドの吊り橋,Digdogg Suspension Bridge
692,YamabiLake,ヤマビ湖,Yambi Lake
693,YamariRiver,ノッケ川,Squabble River
694,YarimoRiver,ミキキ川,Golow River
695,YashinoBeach,ヤシノビーチ,Palmorae Beach
696,YashinoLegacy,ヤシノ遺跡,Palmorae Ruins
697,YuaSnow,ネルドーラ雪原,Naydra Snowfield
698,ZamaPlain,セレス平原,Seres Scablands
699,ZaridoLake,ダルマー湖,Lake Darman
700,ZaridoPlateau,オルディン台地,Eldin's Flank
701,ZifForest,時の森,Forest of Time
702,ZitoGreens,唄ドリの草原,Passeri Greenbelt
703,ZonauLegacy,ゾナウ遺跡群,Zonai Ruins
704,ZoraBridge,ゾーラ大橋,Great Zora Bridge
